relation_1,stim_3_id,relation_2,stim_4_id,stim_5_id,relation_3,stim_6_id,q_stim_1_id,q_rel,q_stim_2_id,correct_response,yes_x_coord,no_x_coord,stage
je nasprotno,2,je enako,3,3,je enako,4,3,enako,1,no,250,-250,28
je nasprotno,2,je enako,3,3,je enako,4,1,enako,3,no,250,-250,28
je nasprotno,2,je enako,3,3,je enako,4,3,nasprotno,1,yes,250,-250,28
je nasprotno,2,je enako,3,3,je enako,4,1,nasprotno,3,yes,250,-250,28
je nasprotno,2,je enako,3,3,je enako,4,4,enako,2,yes,250,-250,28
je nasprotno,2,je enako,3,3,je enako,4,2,enako,4,yes,250,-250,28
je nasprotno,2,je enako,3,3,je enako,4,4,nasprotno,2,no,250,-250,28
je nasprotno,2,je enako,3,3,je enako,4,2,nasprotno,4,no,250,-250,28
je nasprotno,2,je enako,3,3,je enako,4,4,enako,1,no,250,-250,28
je nasprotno,2,je enako,3,3,je enako,4,1,enako,4,no,250,-250,28
je nasprotno,2,je enako,3,3,je enako,4,4,nasprotno,1,yes,250,-250,28
je nasprotno,2,je enako,3,3,je enako,4,1,nasprotno,4,yes,250,-250,28
je nasprotno,2,je enako,3,3,je enako,4,3,enako,1,no,-250,250,28
je nasprotno,2,je enako,3,3,je enako,4,1,enako,3,no,-250,250,28
je nasprotno,2,je enako,3,3,je enako,4,3,nasprotno,1,yes,-250,250,28
je nasprotno,2,je enako,3,3,je enako,4,1,nasprotno,3,yes,-250,250,28
je nasprotno,2,je enako,3,3,je enako,4,4,enako,2,yes,-250,250,28
je nasprotno,2,je enako,3,3,je enako,4,2,enako,4,yes,-250,250,28
je nasprotno,2,je enako,3,3,je enako,4,4,nasprotno,2,no,-250,250,28
je nasprotno,2,je enako,3,3,je enako,4,2,nasprotno,4,no,-250,250,28
je nasprotno,2,je enako,3,3,je enako,4,4,enako,1,no,-250,250,28
je nasprotno,2,je enako,3,3,je enako,4,1,enako,4,no,-250,250,28
je nasprotno,2,je enako,3,3,je enako,4,4,nasprotno,1,yes,-250,250,28
je nasprotno,2,je enako,3,3,je enako,4,1,nasprotno,4,yes,-250,250,28
